GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "94000","Plains",4,SAINC6N,1,"...","Compensation of employees (thousands of dollars) 1/","Thousands of dollars",337857073,357953257,381802432,394943373,404723099,418592387,440454508,458388703,480000707,506596990,526848923,510566230,520291686,538815176,562505300,580939663,607454537,631842897,646066774,667713528,695469698
 "94000","Plains",4,SAINC6N,5,"..."," Wages and salaries","Thousands of dollars",278627435,295033309,313938351,323892371,330099349,339143510,356055149,369378966,388767141,410497094,426337023,411044365,417914663,433409036,455820036,468556717,490466651,512111638,521687025,540744048,562564054
 "94000","Plains",4,SAINC6N,6,"..."," Supplements to wages and salaries","Thousands of dollars",59229638,62919948,67864081,71051002,74623750,79448877,84399359,89009737,91233566,96099896,100511900,99521865,102377023,105406140,106685264,112382946,116987886,119731259,124379749,126969480,132905644
 "94000","Plains",4,SAINC6N,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",38023074,40632967,44300094,46817622,49850793,53581974,57316325,60675276,61456793,65272081,68488849,68228671,70222038,71673692,71701717,76278989,79792066,81191024,85369254,86737198,91716200
 "94000","Plains",4,SAINC6N,8,"...","  Employer contributions for government social insurance","Thousands of dollars",21206564,22286981,23563987,24233380,24772957,25866903,27083034,28334461,29776773,30827815,32023051,31293194,32154985,33732448,34983547,36103957,37195820,38540235,39010495,40232282,41189444
 "94000","Plains",4,SAINC6N,9,"...","Average compensation per job (dollars) 3/","Dollars",33961,35364,37236,38591,39853,41368,43162,44429,45897,47973,49809,49890,51148,52460,53874,54887,56636,58139,59093,60716,62736
 "94000","Plains",4,SAINC6N,81,"111-112"," Farm compensation","Thousands of dollars",2103544,1993313,2169118,2349623,2270604,2358698,2465688,2267431,2217400,3128591,2989671,2975388,2812781,2810448,3760630,3185181,3604412,3229416,3444425,3597671,3640128
 "94000","Plains",4,SAINC6N,82,"..."," Nonfarm compensation","Thousands of dollars",335753529,355959944,379633314,392593750,402452495,416233689,437988820,456121272,477783307,503468399,523859252,507590842,517478905,536004728,558744670,577754482,603850125,628613481,642622349,664115857,691829570
 "94000","Plains",4,SAINC6N,90,"113-814","  Private nonfarm compensation","Thousands of dollars",277960361,294942578,314878867,324488051,330544967,340763694,358764229,373816353,391502385,413013361,428815764,408646108,415906388,434090113,456666088,472297951,495529993,517384943,529349748,548640295,572554448
 "94000","Plains",4,SAINC6N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",451158,473459,516875,492406,512230,579165,666354,660884,723464,751597,819820,922006,957249,1014597,1152337,1191824,1249227,1302706,1377144,1414172,1485635
